Filename	number	gene	dox	MACS	rep	VSG	Percent	RPKM	hit_VSG	pct_id_vs_query	pct_id_vs_match	match_VSG_length	assembled_VSG_length
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN116_c0_g1_i3_1_58_1045_RC_28_YAK_+dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|6093 Tbb1125VSG-5726 : C-terminus partial : 774nt : Duplicate : contig PacBio-2602	6.40243902439	8.13953488372	774	984
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN146_c0_g1_i4_1_46_1003_RC_16_NEK_+dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|4649 Tbb1125VSG-3107 : Complete : 1569nt : contig PacBio-3049	93.1034482759	56.7877629063	1569	957
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN192_c0_g1_i1_1_62_1472_1_HYP2_-dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50	93.3333333333	89.5238095238	1470	1410
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN31_c0_g1_i1_1_214_1192_RC_19_NEK_-dox_post-MACS_rep1	0.000176659340296	1.13002425392	gnl|BL_ORD_ID|4273 Tbb1125VSG-2743 : Internal partial : 1059nt : contig PacBio-2444	100.0	92.3512747875	1059	978
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN300_c0_g1_i1_1_281_1574_RC_20_NEK_-dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3305 Tbb1125VSG-1201.1 : N-terminus partial : 1377nt : Duplicate : contig PacBio-107	79.6597061098	74.8002904866	1377	1293
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN181_c0_g1_i1_1_78_1557_RC_15_NEK_-dox_pre-MACS_rep3	4.37240985918e-05	0.27968683573	gnl|BL_ORD_ID|2854 Tbb1125VSG-297 : Complete : 1479nt : contig PacBio-176	100.0	100.0	1479	1479
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN274_c0_g1_i1_1_21_1143_RC_9_HYP2_-dox_post-MACS_rep3	9.70533383042e-05	0.62081419541	gnl|BL_ORD_ID|3954 Tbb1125VSG-2055 : C-terminus partial : 1122nt : contig PacBio-109	100.0	100.0	1122	1122
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN125_c0_g1_i1_1_442_1561_RC_31_YAK_-dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|3161 Tbb1125VSG-1069.1 : N-terminus partial : 1119nt : Duplicate : contig PacBio-150	99.9106344951	99.9106344951	1119	1119
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN81_c0_g1_i1_1_21_1503_RC_32_YAK_-dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2846 Tbb1125VSG-289 : Complete : 1482nt : contig Illumina-5563	99.7975708502	99.7975708502	1482	1482
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN314_c0_g1_i1_1_151_1120_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|4211 Tbb1125VSG-2680 : Internal partial : 1155nt : contig PacBio-2480	100.0	83.8961038961	1155	969
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN141_c0_g2_i1_1_63_1557_RC_3_HYP2_-dox_pre-MACS_rep3	0.000724744641273	4.63592256806	gnl|BL_ORD_ID|3115 Tbb1125VSG-1026 : Complete but extended but atypical GPI site : 1521nt : contig Illumina-7008	98.9290495315	97.1729125575	1521	1494
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN111_c1_g2_i1_1_81_1458_RC_4_HYP2_+dox_pre-MACS_rep1	0.000594500035628	3.80279615043	gnl|BL_ORD_ID|5147 Tbb1125VSG-4710 : Internal partial : 1416nt : contig PacBio-102	89.9782135076	87.5	1416	1377
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN1000_c0_g1_i1_1_256_1624_RC_19_NEK_-dox_post-MACS_rep1	7.84916175611e-05	0.502081754776	gnl|BL_ORD_ID|5240 Tbb1125VSG-4801 : N-terminus partial : 1368nt : contig PacBio-2222	100.0	100.0	1368	1368
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN189_c0_g1_i3_1_112_1297_RC_19_NEK_-dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|5484 Tbb1125VSG-5065 : Internal partial : 1185nt : contig PacBio-2320	100.0	100.0	1185	1185
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN200_c0_g1_i1_1_51_1473_RC_1_HYP2_-dox_pre-MACS_rep1	0.00056676281424	3.62537143656	gnl|BL_ORD_ID|2955 Tbb1125VSG-398 : Complete : 1422nt : contig Illumina-6133	97.2573839662	97.2573839662	1422	1422
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN82_c0_g2_i1_1_511_1519_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3592 Tbb1125VSG-1471 : N-terminus partial : 1008nt : contig PacBio-142	100.0	100.0	1008	1008
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN3_c0_g1_i1_1_0_1327_RC_33_YAK_-dox_post-MACS_rep3	0.000336945718663	2.15531674524	gnl|BL_ORD_ID|2772 Tbb1125VSG-211 : Complete : 1527nt : contig PacBio-410	98.869630746	85.9201047806	1527	1327
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN301_c0_g1_i1_1_1_1518_RC_9_HYP2_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2766 Tbb1125VSG-205 : Complete : 1551nt : contig PacBio-288	99.406723797	97.2275950999	1551	1517
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN99_c0_g1_i1_1_130_1540_10_HYP2_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2967 Tbb1125VSG-412 : Complete : 1410nt : contig PacBio-2189	100.0	100.0	1410	1410
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN42_c0_g2_i1_1_2_1526_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3853 Tbb1125VSG-1724 : N-terminus partial incomplete : 1197nt : contig Illumina-4510	77.6902887139	99.0794979079	1195	1524
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN33_c0_g1_i2_1_1_1060_RC_15_NEK_-dox_pre-MACS_rep3	0.000454681603793	2.90842951885	gnl|BL_ORD_ID|3574 Tbb1125VSG-1454 : N-terminus partial : 1029nt : contig PacBio-197	94.7119924457	97.4732750243	1029	1059
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN799_c0_g1_i1_1_2_911_24_NEK_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|5809 Tbb1125VSG-5422 : N-terminus partial : 936nt : contig PacBio-150	100.0	97.1153846154	936	909
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN16_c0_g1_i1_1_0_1581_RC_1_HYP2_-dox_pre-MACS_rep1	0.000251130482116	1.6063885171	gnl|BL_ORD_ID|3792 Tbb1125VSG-1666 : N-terminus partial incomplete : 1443nt : contig Illumina-7496	91.1448450348	100.0	1441	1581
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN504_c0_g1_i10_1_333_1356_RC_22_NEK_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|5670 Tbb1125VSG-5266 : N-terminus partial : 1023nt : contig PacBio-2480	100.0	100.0	1023	1023
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN243_c0_g1_i1_1_0_996_RC_9_HYP2_-dox_post-MACS_rep3	0.000390160380269	2.49571119129	gnl|BL_ORD_ID|3778 Tbb1125VSG-1651 : Complete but atypical GPI site : 1500nt : contig PacBio-203	66.4658634538	44.1333333333	1500	996
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN665_c0_g1_i1_1_34_1465_RC_22_NEK_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|1 Tb427VSG-2 : GB Accession X56762 : 1431nt : Complete : contig6875.	99.8602375961	99.8602375961	1431	1431
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN68_c0_g1_i1_1_47_1532_RC_19_NEK_-dox_post-MACS_rep1	7.36886419205e-05	0.471358901652	gnl|BL_ORD_ID|2614 Tbb1125VSG-42 : Complete : 1485nt : MC : contig Illumina-309	100.0	100.0	1485	1485
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN430_c0_g1_i1_1_17_1295_7_HYP2_-dox_post-MACS_rep1	5.0461568907e-05	0.322783933531	gnl|BL_ORD_ID|3398 Tbb1125VSG-1293 : N-terminus partial : 1278nt : contig PacBio-2372	100.0	100.0	1278	1278
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN65_c0_g1_i2_1_0_1523_RC_16_NEK_+dox_pre-MACS_rep1	0.00406643249058	26.0114598729	gnl|BL_ORD_ID|2832 Tbb1125VSG-276 : Complete : 1488nt : contig Illumina-6517	83.7163493106	85.685483871	1488	1523
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN18_c0_g2_i3_1_18_1560_RC_12_HYP2_+dox_post-MACS_rep3	1.50277797822e-05	0.0961271315063	gnl|BL_ORD_ID|2750 Tbb1125VSG-190 : Complete : 1542nt : contig PacBio-104	100.0	100.0	1542	1542
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN45_c0_g1_i1_1_9_1629_1_HYP2_-dox_pre-MACS_rep1	99.9096449276	639084.929104	gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117	81.4814814815	86.7850098619	1521	1620
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN37_c0_g1_i1_1_18_1053_RC_12_HYP2_+dox_post-MACS_rep3	0.000241900462319	1.54734750507	gnl|BL_ORD_ID|4668 Tbb1125VSG-3128 : C-terminus partial : 1035nt : contig PacBio-176	79.806763285	79.806763285	1035	1035
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN87_c0_g1_i5_1_2_1505_RC_2_HYP2_-dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|4982 Tbb1125VSG-4251 : Complete but atypical GPI site : 1470nt : contig PacBio-117	96.4737192282	98.6394557823	1470	1503
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN472_c0_g1_i1_1_60_2796_23_NEK_+dox_post-MACS_rep2	0.000109119815183	0.697998970975	gnl|BL_ORD_ID|396 Tb427VSG-676 : GB Accession KC612437 : 1653nt : Complete almost : contig7343.	5.40935672515	8.95341802783	1653	2736
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN201_c0_g1_i1_1_2_1470_RC_28_YAK_+dox_pre-MACS_rep1	0.000249046277572	1.59305663393	gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150	99.0463215259	99.1138377641	1467	1468
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN290_c0_g1_i1_1_0_1468_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3141 Tbb1125VSG-1052 : N-terminus partial : 1494nt : contig PacBio-225	97.7520435967	96.0508701473	1494	1468
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN598_c0_g1_i1_1_249_1516_7_HYP2_-dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2697 Tbb1125VSG-139 : Complete : 1581nt : contig PacBio-102	100.0	80.1391524352	1581	1267
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN593_c0_g1_i1_1_211_1225_RC_21_NEK_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3587 Tbb1125VSG-1466 : N-terminus partial : 1014nt : contig PacBio-2602	99.9013806706	99.9013806706	1014	1014
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN38_c0_g1_i1_1_14_1709_RC_16_NEK_+dox_pre-MACS_rep1	2.54838007437e-05	0.163010418097	gnl|BL_ORD_ID|2638 Tbb1125VSG-70 : Complete : 1695nt : MC : contig Illumina-329	100.0	100.0	1695	1695
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN171_c1_g1_i1_1_0_1017_RC_3_HYP2_-dox_pre-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2832 Tbb1125VSG-276 : Complete : 1488nt : contig Illumina-6517	89.6755162242	61.2903225806	1488	1017
5_HYP2_+dox_pre-MACS_rep2.fq	5	HYP2	+	pre	2	TRINITY_DN557_c0_g1_i1_1_35_1640_7_HYP2_-dox_post-MACS_rep1	0.000116736672293	0.746721179827	gnl|BL_ORD_ID|2652 Tbb1125VSG-84 : Complete : 1605nt : MC : contig PacBio-1576	99.937694704	99.937694704	1605	1605
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN106_c0_g1_i1_1_48_1458_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2651 Tbb1125VSG-83 : Complete : 1440nt : MC : contig Illumina-6225	74.2553191489	72.7083333333	1440	1410
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN1205_c0_g1_i2_1_0_949_RC_24_NEK_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2652 Tbb1125VSG-84 : Complete : 1605nt : MC : contig PacBio-1576	94.8366701791	56.0747663551	1605	949
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN1_c0_g1_i1_1_17_1508_RC_33_YAK_-dox_post-MACS_rep3	2.4839397486e-05	0.159153117808	gnl|BL_ORD_ID|2642 Tbb1125VSG-74 : Complete : 1491nt : MC : contig Illumina-4134	100.0	100.0	1491	1491
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN126_c0_g1_i1_1_10_1348_RC_10_HYP2_+dox_post-MACS_rep1	2.84170809531e-05	0.182076358142	gnl|BL_ORD_ID|2626 Tbb1125VSG-55 : Complete : 1338nt : MC : contig Illumina-356	100.0	100.0	1338	1338
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN1014_c0_g1_i1_1_1_1543_RC_22_NEK_+dox_post-MACS_rep1	0.0266350890244	170.658626632	gnl|BL_ORD_ID|3943 Tbb1125VSG-2039 : C-terminus partial : 1281nt : contig Illumina-3397	79.4422827497	95.6284153005	1281	1542
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN172_c0_g1_i1_1_1_1522_RC_10_HYP2_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2610 Tbb1125VSG-38 : Complete : 1512nt : MC : contig Illumina-848	96.77843524	97.3544973545	1512	1521
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN114_c0_g1_i1_1_6_1407_RC_19_NEK_-dox_post-MACS_rep1	0.000588141046889	3.76838775482	gnl|BL_ORD_ID|6 Tb427VSG-8 : GB Accession AY935574 : 1401nt : Complete : contig90003.	100.0	100.0	1401	1401
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN213_c0_g1_i3_1_38_1508_RC_3_HYP2_-dox_pre-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|4982 Tbb1125VSG-4251 : Complete but atypical GPI site : 1470nt : contig PacBio-117	95.2380952381	95.2380952381	1470	1470
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN107_c0_g1_i1_1_129_1461_RC_36_YAK_+dox_post-MACS_rep3	0.000377294490652	2.41743361742	gnl|BL_ORD_ID|5297 Tbb1125VSG-4858 : N-terminus partial : 1332nt : Duplicate : contig PacBio-107	100.0	100.0	1332	1332
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN27_c0_g1_i1_1_355_1876_27_YAK_-dox_pre-MACS_rep3	0.000347206856627	2.22465354837	gnl|BL_ORD_ID|1191 Tb427VSG-1676 : GB Accession KC613160 : 987nt : N-terminus partial : contig6658.	4.79947403024	7.39614994934	987	1521
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN19_c0_g1_i1_1_70_1597_RC_8_HYP2_-dox_post-MACS_rep2	0.000131962726535	0.845522898628	gnl|BL_ORD_ID|4882 Tbb1125VSG-4154 : C-terminus partial : 1521nt : contig PacBio-2391	91.3555992141	91.7159763314	1521	1527
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN160_c0_g1_i1_1_59_1451_11_HYP2_+dox_post-MACS_rep2	0.000619654461619	3.97030320828	gnl|BL_ORD_ID|5186 Tbb1125VSG-4750 : Complete : 1392nt : contig PacBio-288	100.0	100.0	1392	1392
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN147_c0_g1_i1_1_15_1485_RC_12_HYP2_+dox_post-MACS_rep3	0.000571917137243	3.66443652957	gnl|BL_ORD_ID|2886 Tbb1125VSG-324 : Complete : 1470nt : contig PacBio-3049	100.0	100.0	1470	1470
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN927_c0_g1_i1_1_125_1529_RC_22_NEK_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|4054 Tbb1125VSG-2529 : Internal partial : 1404nt : contig PacBio-2320	100.0	100.0	1404	1404
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN975_c0_g1_i1_1_41_977_25_YAK_-dox_pre-MACS_rep1	1.96106004835e-05	0.12565072123	gnl|BL_ORD_ID|3626 Tbb1125VSG-1506 : N-terminus partial : 936nt : contig PacBio-2245	100.0	100.0	936	936
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN765_c0_g1_i1_1_90_1332_21_NEK_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3423 Tbb1125VSG-1317 : N-terminus partial : 1242nt : contig PacBio-2367	99.9194847021	99.9194847021	1242	1242
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN93_c0_g1_i1_1_234_1647_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|5152 Tbb1125VSG-4716 : N-terminus partial : 1413nt : contig PacBio-2602	100.0	100.0	1413	1413
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN86_c0_g1_i1_1_1_1489_RC_35_YAK_+dox_post-MACS_rep2	0.000939259192713	6.01810205077	gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50	98.3198924731	99.5238095238	1470	1488
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN542_c0_g1_i3_1_40_1357_14_NEK_-dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|1819 Tb427VSG-3021 : GB Accession KC611639 : 1479nt : Internal partial : contig2847.	94.8367501898	84.4489519946	1479	1317
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN60_c0_g2_i1_1_325_1348_RC_12_HYP2_+dox_post-MACS_rep3	6.00660629798e-05	0.384860430012	gnl|BL_ORD_ID|3580 Tbb1125VSG-1459 : N-terminus partial : 1023nt : contig PacBio-150	100.0	100.0	1023	1023
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN779_c0_g1_i1_1_73_1555_RC_22_NEK_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2652 Tbb1125VSG-84 : Complete : 1605nt : MC : contig PacBio-1576	70.6477732794	65.2336448598	1605	1482
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN846_c0_g1_i1_1_43_1579_RC_22_NEK_+dox_post-MACS_rep1	1.1869914616e-05	0.076053934896	gnl|BL_ORD_ID|4854 Tbb1125VSG-4127 : Complete : 1536nt : contig PacBio-150	100.0	100.0	1536	1536
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN477_c0_g1_i6_1_77_1487_24_NEK_+dox_post-MACS_rep3	2.58588208114e-05	0.165684854365	gnl|BL_ORD_ID|3261 Tbb1125VSG-1161 : N-terminus partial : 1407nt : contig PacBio-2290	99.7872340426	100.0	1407	1410
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN1085_c0_g1_i1_1_27_1524_22_NEK_+dox_post-MACS_rep1	0.000162126961352	1.03879377084	gnl|BL_ORD_ID|4940 Tbb1125VSG-4210 : Complete : 1497nt : contig PacBio-2602	100.0	100.0	1497	1497
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN343_c0_g1_i1_1_169_1240_RC_7_HYP2_-dox_post-MACS_rep1	8.54701551485e-05	0.54763170802	gnl|BL_ORD_ID|3536 Tbb1125VSG-1421 : N-terminus partial : 1071nt : contig Illumina-5251	99.6265172736	99.6265172736	1071	1071
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN527_c0_g1_i1_1_0_1427_RC_7_HYP2_-dox_post-MACS_rep1	0.000229895292314	1.47300483282	gnl|BL_ORD_ID|3781 Tbb1125VSG-1654 : Complete : 1551nt : contig PacBio-2451	98.1079187106	90.2643455835	1551	1427
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN166_c0_g1_i4_1_0_1170_RC_23_NEK_+dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2676 Tbb1125VSG-123 : Complete : 1602nt : contig Illumina-984	94.2735042735	68.8514357054	1602	1170
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN104_c0_g1_i1_1_16_1477_RC_9_HYP2_-dox_post-MACS_rep3	0.000428473921464	2.74535485569	gnl|BL_ORD_ID|2903 Tbb1125VSG-345 : Complete : 1461nt : contig Illumina-5869	95.1403148528	95.1403148528	1461	1461
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN80_c0_g1_i4_1_70_1606_20_NEK_-dox_post-MACS_rep2	4.7417061683e-05	0.30381466412	gnl|BL_ORD_ID|2589 Tbb1125VSG-10 : Complete : 1488nt : MC : contig Illumina-331	96.7447916667	99.8655913978	1488	1536
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN437_c0_g1_i3_1_45_1416_RC_25_YAK_-dox_pre-MACS_rep1	0.00733288946286	46.9839182378	gnl|BL_ORD_ID|3062 Tbb1125VSG-514 : Complete : 1350nt : contig PacBio-2367	98.4682713348	100.0	1350	1371
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN980_c0_g1_i2_1_0_932_RC_24_NEK_+dox_post-MACS_rep3	0.000118179106089	0.75720730362	gnl|BL_ORD_ID|3517 Tbb1125VSG-1402 : N-terminus partial : 1098nt : contig PacBio-2320	99.5708154506	84.5173041894	1098	932
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN128_c0_g1_i1_1_74_1568_10_HYP2_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|3141 Tbb1125VSG-1052 : N-terminus partial : 1494nt : contig PacBio-225	100.0	100.0	1494	1494
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN232_c0_g1_i2_1_2_1613_RC_24_NEK_+dox_post-MACS_rep3	0.000110667263286	0.709076780193	gnl|BL_ORD_ID|2635 Tbb1125VSG-67 : Complete : 1551nt : MC : contig PacBio-381	95.9031657356	99.6131528046	1551	1611
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN215_c0_g1_i1_1_555_1467_RC_29_YAK_+dox_pre-MACS_rep2	2.38782651544e-05	0.152994868306	gnl|BL_ORD_ID|5847 Tbb1125VSG-5461.1 : Internal partial : 912nt : Duplicate : contig PacBio-2320	99.8903508772	99.8903508772	912	912
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN71_c0_g1_i1_1_0_1473_RC_16_NEK_+dox_pre-MACS_rep1	0.000137805109185	0.88295671379	gnl|BL_ORD_ID|3031 Tbb1125VSG-484 : Complete almost : 1470nt : contig Illumina-3911	97.9633401222	98.36400818	1467	1473
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN196_c0_g1_i1_1_2_1448_RC_24_NEK_+dox_post-MACS_rep3	0.000542027434659	3.47292466382	gnl|BL_ORD_ID|2943 Tbb1125VSG-385 : Complete : 1431nt : contig PacBio-204	98.2710926694	99.3011879804	1431	1446
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN178_c0_g1_i1_1_96_1617_RC_8_HYP2_-dox_post-MACS_rep2	0.00116183376006	7.44420090673	gnl|BL_ORD_ID|2842 Tbb1125VSG-286 : Complete : 1482nt : contig PacBio-2245	97.4358974359	100.0	1482	1521
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN286_c0_g1_i5_1_86_1688_RC_7_HYP2_-dox_post-MACS_rep1	0.00052619163592	3.37146017606	gnl|BL_ORD_ID|2676 Tbb1125VSG-123 : Complete : 1602nt : contig Illumina-984	99.7503121099	99.7503121099	1602	1602
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN762_c0_g1_i1_1_34_1354_RC_21_NEK_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3938 Tbb1125VSG-2035 : C-terminus partial : 1320nt : contig PacBio-117	100.0	100.0	1320	1320
6_HYP2_+dox_pre-MACS_rep3.fq	6	HYP2	+	pre	3	TRINITY_DN33_c0_g1_i2_1_48_1233_RC_34_YAK_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|3083 Tbb1125VSG-538 : Complete but extended but atypical GPI site : 1506nt : contig PacBio-150	100.0	78.6852589641	1506	1185
